run,step,loss,bal,dt_ms,tok_sec,bf16_mfu
moe_fp8_experts_static_long,10,7.172894,24.4706,1703.32,307804,3.72
moe_fp8_experts_static_long,11,7.029398,24.4855,1606.55,326343,3.95
moe_fp8_experts_static_long,12,6.898554,24.4597,1585.35,330708,4.0
moe_fp8_experts_static_long,13,6.796946,24.2969,1551.45,337934,4.09
moe_fp8_experts_static_long,14,6.692945,24.3778,1521.76,344528,4.17
moe_fp8_experts_static_long,15,6.619657,24.3167,1546.81,338948,4.1
moe_fp8_experts_static_long,16,6.551083,24.3476,1555.4,337076,4.08
moe_fp8_experts_static_long,17,6.505914,24.3093,1448.87,361860,4.38
moe_fp8_experts_static_long,18,6.446697,24.2096,1323.73,396067,4.79
moe_fp8_experts_static_long,19,6.385545,24.2414,1326.83,395143,4.78
moe_fp8_experts_static_long,20,6.332506,24.3397,1350.95,388088,4.7
moe_fp8_experts_static_long,21,6.290719,24.2323,1319.86,397228,4.81
moe_fp8_experts_static_long,22,6.251981,24.2865,1495.07,350678,4.24
moe_fp8_experts_static_long,23,6.204104,24.2943,1631.4,321372,3.89
moe_fp8_experts_static_long,24,6.178193,24.3021,1424.96,367932,4.45
moe_fp8_experts_static_long,25,6.170447,24.1826,1313.95,399015,4.83
moe_fp8_experts_static_long,26,6.126322,24.4761,1279.86,409644,4.96
moe_fp8_experts_static_long,27,6.102232,24.1289,1294.38,405049,4.9
moe_fp8_experts_static_long,28,6.067734,24.3287,1216.61,430941,5.21
moe_fp8_experts_static_long,29,6.042646,24.1085,1211.37,432805,5.24
moe_fp8_experts_static_long,30,6.016363,24.2486,1240.31,422705,5.11
moe_fp8_experts_static_long,31,5.997103,24.1595,1269.53,412977,5.0
moe_fp8_experts_static_long,32,5.960529,24.1881,1229.27,426503,5.16
moe_fp8_experts_static_long,33,5.93648,24.3448,1231.9,425592,5.15
moe_fp8_experts_static_long,34,5.916816,24.1127,1208.89,433693,5.25
moe_fp8_experts_static_long,35,5.899449,24.3041,1208.07,433989,5.25
moe_fp8_experts_static_long,36,5.875411,24.2106,1185.37,442299,5.35
moe_fp8_experts_static_long,37,5.857348,24.3247,1183.16,443125,5.36
moe_fp8_experts_static_long,38,5.852552,24.1244,1208.98,433661,5.25
moe_fp8_experts_static_long,39,5.831907,24.2862,1263.05,415097,5.02
moe_fp8_experts_static_long,40,5.828435,24.1183,1267.67,413582,5.0
moe_fp8_experts_static_long,41,5.801051,24.2553,1206.07,434707,5.26
moe_fp8_experts_static_long,42,5.787067,24.2156,1273.1,411818,4.98
moe_fp8_experts_static_long,43,5.781088,24.1544,1197.82,437700,5.3
moe_fp8_experts_static_long,44,5.772903,24.1952,1596.33,328432,3.97
moe_fp8_experts_static_long,45,5.751892,24.2602,1285.51,407844,4.94
moe_fp8_experts_static_long,46,5.743328,24.2449,1178.25,444971,5.38
moe_fp8_experts_static_long,47,5.713578,24.2626,1212.92,432254,5.23
moe_fp8_experts_static_long,48,5.68911,24.2446,1180.05,444294,5.38
moe_fp8_experts_static_long,49,5.67483,24.3898,1162.82,450875,5.46
moe_fp8_experts_static_long,50,5.67172,24.1267,1169.6,448263,5.42
moe_fp8_experts_static_long,51,5.654642,24.2955,1171.53,447523,5.42
moe_fp8_experts_static_long,52,5.642891,24.2855,1188.66,441075,5.34
moe_fp8_experts_static_long,53,5.611075,24.2354,1168.56,448663,5.43
moe_fp8_experts_static_long,54,5.589688,24.3565,1185.44,442273,5.35
moe_fp8_experts_static_long,55,5.588643,24.4726,1184.87,442485,5.35
moe_fp8_experts_static_long,56,5.573446,24.3424,1166.94,449284,5.44
moe_fp8_experts_static_long,57,5.553106,24.2833,1161.87,451243,5.46
moe_fp8_experts_static_long,58,5.528964,24.283,1220.46,429583,5.2
moe_fp8_experts_static_long,59,5.516609,24.1974,1163.87,450469,5.45
moe_fp8_experts_static_long,60,5.506797,24.2363,1161.3,451466,5.46
moe_fp8_experts_static_long,61,5.480358,24.1673,1161.89,451235,5.46
moe_fp8_experts_static_long,62,5.466679,24.3273,1148.45,456516,5.52
moe_fp8_experts_static_long,63,5.449702,24.1504,1162.75,450903,5.46
moe_fp8_experts_static_long,64,5.43184,24.2925,1224.93,428015,5.18
moe_fp8_experts_static_long,65,5.426372,24.1558,1161.11,451540,5.46
moe_fp8_experts_static_long,66,5.410539,24.1858,1155.03,453919,5.49
moe_fp8_experts_static_long,67,5.399677,24.2084,1246.4,420640,5.09
moe_fp8_experts_static_long,68,5.390914,24.2752,1156.21,453453,5.49
moe_fp8_experts_static_long,69,5.369805,24.3535,1293.07,405461,4.91
moe_fp8_experts_static_long,70,5.355636,24.257,1157.13,453092,5.48
moe_fp8_experts_static_long,71,5.352358,24.154,1242.01,422127,5.11
moe_fp8_experts_static_long,72,5.328535,24.2244,1340.33,391163,4.73
moe_fp8_experts_static_long,73,5.324729,24.2289,1150.53,455693,5.51
moe_fp8_experts_static_long,74,5.320818,24.4535,1202.42,436028,5.28
moe_fp8_experts_static_long,75,5.301714,24.2718,1194.38,438963,5.31
moe_fp8_experts_static_long,76,5.281265,24.3265,1190.55,440373,5.33
moe_fp8_experts_static_long,77,5.263759,24.2141,1287.18,407314,4.93
moe_fp8_experts_static_long,78,5.240443,24.3826,1154.42,454156,5.5
moe_fp8_experts_static_long,79,5.230226,24.1097,1150.92,455539,5.51
moe_fp8_experts_static_long,80,5.226981,24.3756,1129.86,464027,5.61
moe_fp8_experts_static_long,81,5.216057,24.1429,1129.88,464019,5.61
moe_fp8_experts_static_long,82,5.209345,24.1615,1146.64,457238,5.53
moe_fp8_experts_static_long,83,5.200823,24.1816,1137.91,460745,5.58
moe_fp8_experts_static_long,84,5.18187,24.2192,1125.0,466035,5.64
moe_fp8_experts_static_long,85,5.16631,24.0695,1114.31,470503,5.69
moe_fp8_experts_static_long,86,5.144686,24.1461,1151.26,455402,5.51
moe_fp8_experts_static_long,87,5.13225,24.1362,1141.61,459251,5.56
moe_fp8_experts_static_long,88,5.12541,24.3028,1108.84,472826,5.72
moe_fp8_experts_static_long,89,5.110934,24.1666,1118.42,468776,5.67
moe_fp8_experts_static_long,90,5.095546,24.2102,1125.16,465967,5.64
moe_fp8_experts_static_long,91,5.086801,24.2524,1144.09,458258,5.55
moe_fp8_experts_static_long,92,5.063096,24.1807,1112.41,471309,5.7
moe_fp8_experts_static_long,93,5.067399,24.1656,1123.47,466670,5.65
moe_fp8_experts_static_long,94,5.048545,24.165,1113.89,470682,5.7
moe_fp8_experts_static_long,95,5.03535,24.1816,1193.23,439385,5.32
moe_fp8_experts_static_long,96,5.022175,24.1877,1148.61,456453,5.52
moe_fp8_experts_static_long,97,5.012197,24.2247,1100.25,476519,5.77
moe_fp8_experts_static_long,98,5.007944,24.4044,1129.31,464255,5.62
moe_fp8_experts_static_long,99,4.987366,24.1783,1115.16,470144,5.69
moe_fp8_experts_static_long,100,4.968763,24.1128,1097.47,477722,5.78
moe_fp8_experts_static_long,101,4.948426,24.2239,1111.8,471566,5.71
moe_fp8_experts_static_long,102,4.937637,24.2512,1101.15,476128,5.76
moe_fp8_experts_static_long,103,4.926894,24.2828,1176.52,445627,5.39
moe_fp8_experts_static_long,104,4.92369,24.194,1113.55,470826,5.7
moe_fp8_experts_static_long,105,4.897445,24.2655,1092.87,479735,5.81
moe_fp8_experts_static_long,106,4.881052,24.3182,1109.4,472587,5.72
moe_fp8_experts_static_long,107,4.848471,24.2289,1160.17,451907,5.47
moe_fp8_experts_static_long,108,4.845052,24.2911,1127.86,464852,5.62
moe_fp8_experts_static_long,109,4.840755,24.0941,1117.12,469322,5.68
moe_fp8_experts_static_long,110,4.820079,24.126,1117.49,469165,5.68
moe_fp8_experts_static_long,111,4.812859,24.2283,1106.28,473921,5.73
moe_fp8_experts_static_long,112,4.793668,24.1399,1112.04,471466,5.7
moe_fp8_experts_static_long,113,4.774159,24.1671,1115.41,470042,5.69
moe_fp8_noexperts_static_long,0,10.397762,24.0,8217.47,63801,0.77
moe_fp8_noexperts_static_long,1,10.177078,23.9562,1482.81,353578,4.28
moe_fp8_noexperts_static_long,2,9.785459,25.4467,2134.02,245680,2.97
moe_fp8_noexperts_static_long,3,9.275271,29.3459,1032.74,507665,6.14
moe_fp8_noexperts_static_long,4,8.744517,25.7848,3085.33,169929,2.06
moe_fp8_noexperts_static_long,5,8.338204,24.81,3131.79,167408,2.03
moe_fp8_noexperts_static_long,6,8.007448,25.0343,2676.75,195867,2.37
moe_fp8_noexperts_static_long,7,7.738225,24.8958,2843.58,184376,2.23
moe_fp8_noexperts_static_long,8,7.515938,24.8553,2825.5,185555,2.25
moe_fp8_noexperts_static_long,9,7.346763,24.5406,2789.64,187940,2.27
moe_fp8_noexperts_static_long,10,7.172846,24.5021,2333.44,224684,2.72
moe_fp8_noexperts_static_long,11,7.029509,24.3759,2261.3,231852,2.81
moe_fp8_noexperts_static_long,12,6.898733,24.4394,2180.89,240401,2.91
moe_fp8_noexperts_static_long,13,6.797194,24.3952,2137.85,245240,2.97
moe_fp8_noexperts_static_long,14,6.693223,24.3541,1930.72,271550,3.29
moe_fp8_noexperts_static_long,15,6.619866,24.2364,1845.74,284053,3.44
moe_fp8_noexperts_static_long,16,6.551363,24.3369,1638.71,319938,3.87
moe_fp8_noexperts_static_long,17,6.506244,24.3106,1469.92,356677,4.32
moe_fp8_noexperts_static_long,18,6.446917,24.2783,1448.6,361926,4.38
moe_fp8_noexperts_static_long,19,6.385588,24.2899,1393.13,376337,4.55
moe_fp8_noexperts_static_long,20,6.332599,24.2571,1264.11,414747,5.02
moe_fp8_noexperts_static_long,21,6.29092,24.3058,1204.32,435340,5.27
moe_fp8_noexperts_static_long,22,6.252142,24.1939,1169.82,448178,5.42
moe_fp8_noexperts_static_long,23,6.204292,24.3012,1091.35,480404,5.81
moe_fp8_noexperts_static_long,24,6.1784,24.2356,1107.69,473315,5.73
moe_fp8_noexperts_static_long,25,6.170768,24.2627,1040.67,503799,6.1
moe_fp8_noexperts_static_long,26,6.126665,24.3608,1038.89,504662,6.11
moe_fp8_noexperts_static_long,27,6.102633,24.2195,1062.33,493524,5.97
moe_fp8_noexperts_static_long,28,6.068222,24.2949,976.31,537008,6.5
moe_fp8_noexperts_static_long,29,6.0432,24.1297,894.16,586345,7.1
moe_fp8_noexperts_static_long,30,6.016887,24.2689,928.65,564572,6.83
moe_fp8_noexperts_static_long,31,5.997604,24.1857,848.12,618179,7.48
moe_fp8_noexperts_static_long,32,5.960984,24.3281,895.36,585560,7.09
moe_fp8_noexperts_static_long,33,5.937024,24.2046,846.01,619720,7.5
moe_fp8_noexperts_static_long,34,5.917223,24.327,816.03,642485,7.77
moe_fp8_noexperts_static_long,35,5.899839,24.14,808.27,648652,7.85
moe_fp8_noexperts_static_long,36,5.87565,24.1913,783.06,669535,8.1
moe_fp8_noexperts_static_long,37,5.857591,24.2675,732.13,716111,8.67
moe_fp8_noexperts_static_long,38,5.852729,24.14,751.66,697503,8.44
moe_fp8_noexperts_static_long,39,5.832123,24.2383,729.96,718240,8.69
moe_fp8_noexperts_static_long,40,5.828871,24.1569,809.44,647716,7.84
moe_fp8_noexperts_static_long,41,5.801659,24.2859,720.74,727430,8.8
moe_fp8_noexperts_static_long,42,5.787667,24.1254,760.82,689109,8.34
moe_fp8_noexperts_static_long,43,5.781704,24.3148,1064.51,492517,5.96
moe_fp8_noexperts_static_long,44,5.773443,24.0511,730.34,717870,8.69
moe_fp8_noexperts_static_long,45,5.752326,24.3653,721.22,726942,8.8
moe_fp8_noexperts_static_long,46,5.743669,24.0954,725.31,722844,8.75
moe_fp8_noexperts_static_long,47,5.713908,24.3637,783.91,668811,8.09
moe_fp8_noexperts_static_long,48,5.68943,24.2075,702.89,745905,9.03
moe_fp8_noexperts_static_long,49,5.675086,24.4764,847.05,618955,7.49
moe_fp8_noexperts_static_long,50,5.671808,24.1728,688.46,761534,9.21
moe_fp8_noexperts_static_long,51,5.654438,24.4034,759.01,690748,8.36
moe_fp8_noexperts_static_long,52,5.642464,24.1353,738.76,709689,8.59
moe_fp8_noexperts_static_long,53,5.610313,24.3235,730.51,717699,8.68
moe_fp8_noexperts_static_long,54,5.588639,24.2575,684.79,765619,9.26
moe_fp8_noexperts_static_long,55,5.586837,24.2769,709.61,738837,8.94
moe_fp8_noexperts_static_long,56,5.571198,24.5498,708.83,739649,8.95
moe_fp8_noexperts_static_long,57,5.550997,24.3254,708.15,740362,8.96
moe_fp8_noexperts_static_long,58,5.527133,24.3215,737.5,710897,8.6
moe_fp8_noexperts_static_long,59,5.515162,24.3616,765.58,684821,8.29
moe_fp8_noexperts_static_long,60,5.505449,24.2553,674.64,777141,9.4
moe_fp8_noexperts_static_long,61,5.479243,24.247,665.33,788014,9.54
moe_fp8_noexperts_static_long,62,5.465685,24.3398,626.98,836205,10.12
moe_fp8_noexperts_static_long,63,5.448601,24.1954,637.39,822553,9.95
moe_fp8_noexperts_static_long,64,5.430952,24.2581,702.19,746648,9.03
moe_fp8_noexperts_static_long,65,5.425374,24.2417,646.82,810557,9.81
moe_fp8_noexperts_static_long,66,5.409589,24.1056,691.2,758517,9.18
moe_fp8_noexperts_static_long,67,5.398852,24.232,706.36,742238,8.98
moe_fp8_noexperts_static_long,68,5.390075,24.2325,660.68,793560,9.6
moe_fp8_noexperts_static_long,69,5.368935,24.3321,631.68,829984,10.04
moe_fp8_noexperts_static_long,70,5.354723,24.1629,624.15,840008,10.16
moe_fp8_noexperts_static_long,71,5.351106,24.1811,607.32,863280,10.45
moe_fp8_noexperts_static_long,72,5.327236,24.2611,645.12,812701,9.83
moe_fp8_noexperts_static_long,73,5.323478,24.2095,615.73,851491,10.3
moe_fp8_noexperts_static_long,74,5.318494,24.2272,647.75,809401,9.79
moe_fp8_noexperts_static_long,75,5.298889,24.3138,632.85,828458,10.02
moe_fp8_noexperts_static_long,76,5.278828,24.3343,702.98,745809,9.02
moe_fp8_noexperts_static_long,77,5.262169,24.368,645.51,812208,9.83
moe_fp8_noexperts_static_long,78,5.238774,24.4444,689.55,760331,9.2
moe_fp8_noexperts_static_long,79,5.228772,24.2068,629.12,833370,10.08
moe_fp8_noexperts_static_long,80,5.225412,24.1859,686.06,764203,9.25
moe_fp8_noexperts_static_long,81,5.214387,24.1058,648.13,808928,9.79
moe_fp8_noexperts_static_long,82,5.207087,24.2297,711.12,737267,8.92
moe_fp8_noexperts_static_long,83,5.198577,24.3017,612.01,856662,10.37
moe_fp8_noexperts_static_long,84,5.179851,24.2191,574.66,912343,11.04
moe_fp8_noexperts_static_long,85,5.164113,24.0878,591.31,886647,10.73
moe_fp8_noexperts_static_long,86,5.142273,24.2043,782.2,670275,8.11
moe_fp8_noexperts_static_long,87,5.129713,24.2523,622.28,842525,10.19
moe_fp8_noexperts_static_long,88,5.12325,24.2039,575.65,910770,11.02
moe_fp8_noexperts_static_long,89,5.108513,24.1112,601.21,872052,10.55
moe_fp8_noexperts_static_long,90,5.093019,24.2818,577.57,907748,10.98
moe_fp8_noexperts_static_long,91,5.084179,24.1247,573.22,914642,11.07
moe_fp8_noexperts_static_long,92,5.060908,24.1337,549.63,953895,11.54
moe_fp8_noexperts_static_long,93,5.065097,24.2022,577.56,907757,10.98
moe_fp8_noexperts_static_long,94,5.045974,24.0991,554.13,946143,11.45
moe_fp8_noexperts_static_long,95,5.032849,24.1877,557.62,940229,11.38
moe_fp8_noexperts_static_long,96,5.019639,24.1678,587.68,892126,10.8
moe_fp8_noexperts_static_long,97,5.009669,24.2065,584.41,897126,10.86
moe_fp8_noexperts_static_long,98,5.005339,24.3456,559.81,936545,11.33
moe_fp8_noexperts_static_long,99,4.985171,24.1487,546.53,959300,11.61
moe_fp8_noexperts_static_long,100,4.966575,24.1178,549.14,954746,11.55
moe_fp8_noexperts_static_long,101,4.946455,24.1753,550.4,952551,11.53
moe_fp8_noexperts_static_long,102,4.935729,24.1173,529.37,990406,11.98
moe_fp8_noexperts_static_long,103,4.925015,24.1814,541.06,968999,11.73
moe_fp8_noexperts_static_long,104,4.921874,24.111,537.69,975071,11.8
moe_fp8_noexperts_static_long,105,4.895651,24.179,530.97,987423,11.95
moe_fp8_noexperts_static_long,106,4.878993,24.4841,534.47,980955,11.87
moe_fp8_noexperts_static_long,107,4.84641,24.3915,540.1,970721,11.75
moe_fp8_noexperts_static_long,108,4.842961,24.1433,535.37,979305,11.85
moe_fp8_noexperts_static_long,109,4.838099,24.1706,538.77,973118,11.78
moe_fp8_noexperts_static_long,110,4.817727,24.0909,562.34,932339,11.28
moe_fp8_noexperts_static_long,111,4.810346,24.2164,546.32,959675,11.61
moe_fp8_noexperts_static_long,112,4.790919,24.1387,633.77,827258,10.01
moe_fp8_noexperts_static_long,113,4.771708,24.2562,590.83,887377,10.74
moe_fp8_noexperts_static_long,114,4.754726,24.2447,525.02,998600,12.08
moe_fp8_noexperts_static_long,115,4.74484,24.1706,555.18,944360,11.43
moe_fp8_noexperts_static_long,116,4.744308,24.1536,535.3,979436,11.85
moe_fp8_noexperts_static_long,117,4.731528,24.2943,517.19,1013721,12.27
moe_fp8_noexperts_static_long,118,4.715333,24.2489,534.85,980248,11.86
moe_fp8_noexperts_static_long,119,4.704853,24.1357,522.09,1004209,12.15
moe_fp8_noexperts_static_long,120,4.706302,24.0814,520.94,1006419,12.18
moe_fp8_noexperts_static_long,121,4.698095,24.1868,581.01,902370,10.92
moe_fp8_noexperts_static_long,122,4.688889,24.1782,541.29,968594,11.72
moe_fp8_noexperts_static_long,123,4.689973,24.3003,528.5,992038,12.0
moe_fp8_noexperts_static_long,124,4.687919,24.3718,884.12,593005,7.18
moe_fp8_noexperts_static_long,125,4.672202,24.1792,515.48,1017080,12.31
moe_fp8_noexperts_static_long,126,4.662589,24.1477,532.68,984251,11.91
moe_fp8_noexperts_static_long,127,4.643304,24.1468,520.67,1006953,12.18
moe_fp8_noexperts_static_long,128,4.642655,24.1459,550.53,952334,11.52
moe_fp8_noexperts_static_long,129,4.619241,24.1588,541.95,967411,11.71
moe_fp8_noexperts_static_long,130,4.601986,24.2206,513.99,1020036,12.34
moe_fp8_noexperts_static_long,131,4.604018,24.1765,524.05,1000456,12.11
moe_fp8_noexperts_static_long,132,4.601951,24.113,510.17,1027677,12.44
moe_fp8_noexperts_static_long,133,4.590393,24.1564,573.06,914888,11.07
moe_fp8_noexperts_static_long,134,4.580294,24.088,520.1,1008058,12.2
moe_fp8_noexperts_static_long,135,4.558984,24.1534,548.44,955954,11.57
moe_fp8_noexperts_static_long,136,4.546655,24.1033,588.28,891225,10.78
moe_fp8_noexperts_static_long,137,4.538062,24.1561,523.73,1001063,12.11
moe_fp8_noexperts_static_long,138,4.539043,24.1661,544.82,962311,11.64
moe_fp8_noexperts_static_long,139,4.525398,24.2518,516.91,1014267,12.27
moe_fp8_noexperts_static_long,140,4.514784,24.2177,666.45,786692,9.52
moe_fp8_noexperts_static_long,141,4.509187,24.1809,536.28,977639,11.83
moe_fp8_noexperts_static_long,142,4.499683,24.1965,636.91,823171,9.96
moe_fp8_noexperts_static_long,143,4.468115,24.2311,521.07,1006176,12.18
moe_fp8_noexperts_static_long,144,4.453417,24.1404,530.33,988600,11.96
moe_fp8_noexperts_static_long,145,4.43262,24.0961,513.8,1020404,12.35
moe_fp8_noexperts_static_long,146,4.423233,24.0802,506.2,1035725,12.53
moe_fp8_noexperts_static_long,147,4.412926,24.3323,532.32,984914,11.92
moe_fp8_noexperts_static_long,148,4.390403,24.118,517.09,1013923,12.27
moe_fp8_noexperts_static_long,149,4.390219,24.0504,515.71,1016638,12.3
moe_fp8_noexperts_static_long,150,4.365228,24.1262,516.44,1015199,12.28
moe_fp8_noexperts_static_long,151,4.352156,24.1166,505.35,1037474,12.55
moe_fp8_noexperts_static_long,152,4.352563,24.1551,512.21,1023573,12.39
moe_fp8_noexperts_static_long,153,4.340631,24.086,512.73,1022549,12.37
moe_fp8_noexperts_static_long,154,4.335221,24.2353,501.27,1045911,12.66
moe_fp8_noexperts_static_long,155,4.339409,24.1702,503.32,1041657,12.6
moe_fp8_noexperts_static_long,156,4.341223,24.0722,498.91,1050858,12.72
moe_fp8_noexperts_static_long,157,4.319975,24.1914,510.92,1026155,12.42
moe_fp8_noexperts_static_long,158,4.311428,24.2199,529.93,989360,11.97
moe_fp8_noexperts_static_long,159,4.320147,24.0824,535.61,978865,11.84
moe_fp8_noexperts_static_long,160,4.319462,24.1711,515.63,1016793,12.3
moe_fp8_noexperts_static_long,161,4.299663,24.1772,518.93,1010317,12.23
moe_fp8_noexperts_static_long,162,4.270766,24.2304,517.19,1013719,12.27
moe_fp8_noexperts_static_long,163,4.26633,24.0666,604.99,866607,10.49
moe_fp8_noexperts_static_long,164,4.257379,24.0604,508.66,1030730,12.47
moe_fp8_noexperts_static_long,165,4.244143,24.117,511.25,1025494,12.41
moe_fp8_noexperts_static_long,166,4.232352,24.1751,526.98,994884,12.04
moe_fp8_noexperts_static_long,167,4.2342,24.0605,520.23,1007798,12.19
moe_fp8_noexperts_static_long,168,4.240802,24.0673,523.81,1000908,12.11
moe_fp8_noexperts_static_long,169,4.236064,24.2073,510.35,1027319,12.43
moe_fp8_noexperts_static_long,170,4.233004,24.0974,541.81,967655,11.71
moe_fp8_noexperts_static_long,171,4.207898,24.1002,527.72,993491,12.02
moe_fp8_noexperts_static_long,172,4.214064,24.1956,535.67,978758,11.84
moe_fp8_noexperts_static_long,173,4.215688,24.1472,511.14,1025722,12.41
moe_fp8_noexperts_static_long,174,4.206193,24.0288,576.63,909234,11.0
moe_fp8_noexperts_static_long,175,4.197828,24.129,526.59,995619,12.05
moe_fp8_noexperts_static_long,176,4.186165,24.1094,510.01,1027987,12.44
moe_fp8_noexperts_static_long,177,4.185528,24.2799,517.05,1013998,12.27
moe_fp8_noexperts_static_long,178,4.17937,24.0938,550.3,952737,11.53
moe_fp8_noexperts_static_long,179,4.157356,24.0962,519.63,1008964,12.21
moe_fp8_noexperts_static_long,180,4.151925,24.0605,612.52,855952,10.36
moe_fp8_noexperts_static_long,181,4.147134,24.1857,520.58,1007122,12.19
moe_fp8_noexperts_static_long,182,4.13225,24.0921,505.88,1036380,12.54
moe_fp8_noexperts_static_long,183,4.124173,24.1068,498.67,1051372,12.72
moe_fp8_noexperts_static_long,184,4.133864,24.1802,498.73,1051246,12.72
moe_fp8_noexperts_static_long,185,4.125536,24.2873,525.18,998295,12.08
moe_fp8_noexperts_static_long,186,4.117382,24.0766,515.45,1017142,12.31
moe_fp8_noexperts_static_long,187,4.097104,24.0843,518.28,1011590,12.24
moe_fp8_noexperts_static_long,188,4.089113,24.0625,515.65,1016753,12.3
moe_fp8_noexperts_static_long,189,4.074744,24.1272,510.05,1027916,12.44
moe_fp8_noexperts_static_long,190,4.055104,24.0845,515.08,1017874,12.32
moe_fp8_noexperts_static_long,191,4.060673,24.0644,506.35,1035427,12.53
moe_fp8_noexperts_static_long,192,4.047487,24.0765,497.96,1052866,12.74
moe_fp8_noexperts_static_long,193,4.036741,24.2674,503.2,1041913,12.61
moe_fp8_noexperts_static_long,194,4.025716,24.1569,503.58,1041124,12.6
moe_fp8_noexperts_static_long,195,3.999536,24.1922,513.05,1021901,12.37
moe_fp8_noexperts_static_long,196,3.995678,24.1288,515.21,1017629,12.31
moe_fp8_noexperts_static_long,197,3.976325,24.2976,509.04,1029961,12.46
moe_fp8_noexperts_static_long,198,3.964088,24.1063,514.36,1019299,12.33
moe_fp8_noexperts_static_long,199,3.966268,24.0985,491.67,1066346,12.9
moe_fp8_noexperts_static_long,200,3.971448,24.0884,505.37,1037433,12.55
moe_fp8_noexperts_static_long,201,3.962608,24.1686,546.74,958938,11.6
moe_fp8_noexperts_static_long,202,3.945381,24.1098,511.26,1025487,12.41
moe_fp8_noexperts_static_long,203,3.935287,24.1147,520.73,1006836,12.18
moe_fp8_noexperts_static_long,204,3.944286,24.1123,499.67,1049275,12.7
moe_fp8_noexperts_static_long,205,3.929292,24.1902,520.91,1006486,12.18
moe_fp8_noexperts_static_long,206,3.922318,24.2323,495.0,1059177,12.82
moe_fp8_noexperts_static_long,207,3.912183,24.0779,565.53,927070,11.22
moe_fp8_noexperts_static_long,208,3.911615,24.0812,528.62,991798,12.0
moe_fp8_noexperts_static_long,209,3.902925,24.0866,576.36,909655,11.01
moe_fp8_noexperts_static_long,210,3.900873,24.1046,497.35,1054159,12.76
moe_fp8_noexperts_static_long,211,3.884948,24.1104,506.93,1034248,12.51
moe_fp8_noexperts_static_long,212,3.871065,24.0891,496.14,1056727,12.79
moe_fp8_noexperts_static_long,213,3.856398,24.1232,499.17,1050310,12.71
moe_fp8_noexperts_static_long,214,3.850245,24.1072,504.25,1039740,12.58
moe_fp8_noexperts_static_long,215,3.851105,24.1462,511.13,1025741,12.41
moe_fp8_noexperts_static_long,216,3.842086,24.1138,495.91,1057228,12.79
moe_fp8_noexperts_static_long,217,3.843719,24.1049,524.15,1000259,12.1
moe_fp8_noexperts_static_long,218,3.836409,24.0826,510.69,1026624,12.42
moe_fp8_noexperts_static_long,219,3.845154,24.0796,492.75,1064006,12.88
moe_fp8_noexperts_static_long,220,3.843987,24.1031,492.95,1063575,12.87
moe_fp8_noexperts_static_long,221,3.841783,24.1157,495.33,1058467,12.81
moe_fp8_noexperts_static_long,222,3.832018,24.0548,496.85,1055214,12.77
moe_fp8_noexperts_static_long,223,3.835303,24.0644,499.79,1049024,12.69
moe_fp8_noexperts_static_long,224,3.829822,24.0408,501.37,1045702,12.65
moe_fp8_noexperts_static_long,225,3.838462,24.094,505.24,1037697,12.56
moe_fp8_noexperts_static_long,226,3.850608,24.0916,521.91,1004554,12.16
moe_fp8_noexperts_static_long,227,3.834679,24.1256,490.69,1068464,12.93
moe_fp8_noexperts_static_long,228,3.83779,24.1845,505.44,1037292,12.55
moe_fp8_noexperts_static_long,229,3.824535,24.0495,488.87,1072442,12.98
moe_fp8_noexperts_static_long,230,3.832972,24.0672,484.84,1081354,13.08
moe_fp8_noexperts_static_long,231,3.846843,24.0925,497.98,1052836,12.74
moe_fp8_noexperts_static_long,232,3.850468,24.1374,496.61,1055742,12.78
moe_fp8_noexperts_static_long,233,3.842369,24.0821,495.7,1057681,12.8
moe_fp8_noexperts_static_long,234,3.817971,24.0861,489.03,1072093,12.97
moe_fp8_noexperts_static_long,235,3.813005,24.0387,498.03,1052732,12.74
moe_fp8_noexperts_static_long,236,3.810855,24.0683,501.6,1045225,12.65
moe_fp8_noexperts_static_long,237,3.808423,24.0768,508.91,1030211,12.47
moe_fp8_noexperts_static_long,238,3.801145,24.051,495.65,1057778,12.8
moe_fp8_noexperts_static_long,239,3.792142,24.2402,524.94,998756,12.09
moe_fp8_noexperts_static_long,240,3.789814,24.0811,547.41,957754,11.59
moe_fp8_noexperts_static_long,241,3.772399,24.1577,489.63,1070782,12.96
moe_fp8_noexperts_static_long,242,3.758361,24.1215,490.64,1068586,12.93
moe_fp8_noexperts_static_long,243,3.759881,24.0597,521.5,1005342,12.17
moe_fp8_noexperts_static_long,244,3.745274,24.0809,495.15,1058852,12.81
moe_fp8_noexperts_static_long,245,3.732562,24.1421,501.86,1044683,12.64
moe_fp8_noexperts_static_long,246,3.718699,24.3545,506.38,1035360,12.53
moe_fp8_noexperts_static_long,247,3.719853,24.1028,487.9,1074579,13.0
moe_fp8_noexperts_static_long,248,3.695018,24.3676,489.63,1070778,12.96
moe_fp8_noexperts_static_long,249,3.70073,24.0221,520.87,1006568,12.18
moe_fp8_noexperts_static_long,250,3.69937,24.0581,492.61,1064310,12.88
moe_fp8_noexperts_static_long,251,3.692235,24.0505,492.19,1065224,12.89
moe_fp8_noexperts_static_long,252,3.673325,24.0976,509.21,1029616,12.46
moe_fp8_noexperts_static_long,253,3.680536,24.0851,548.64,955622,11.56
